transaction_id,customer_id,merchant_id,amount,transaction_date,is_fraud,is_refund
46805,2626,138,3405.65,12-09-2024,0,1
46806,1353,112,5039.4,17-07-2024,0,0
46807,2282,46,90.36,13-03-2024,0,0
46808,3418,83,1171.74,18-11-2025,0,0
46809,3579,134,2096.52,06-08-2024,0,0
46810,2774,98,2629.32,08-03-2025,0,0
46811,3259,11,1894.99,10-02-2025,0,0
46812,861,131,3395.44,02-04-2024,0,0
46813,1170,140,1381.03,25-10-2025,0,0
46814,2119,33,2952.05,20-03-2024,0,0
46815,2416,159,2324.7,26-07-2024,0,0
46816,3888,168,2533.28,01-04-2024,0,1
46817,853,183,2971.21,15-06-2025,0,0
46818,2268,154,5031.65,22-02-2024,0,0
46819,2935,106,4037.19,23-03-2024,0,0
46820,2470,73,2860.88,14-03-2024,0,1
46821,4853,115,1853.05,13-02-2025,0,0
46822,643,7,1899.17,19-03-2025,0,0
46823,4605,10,3131.89,09-05-2024,0,0
46824,1142,168,1666.69,02-07-2024,0,0
46825,156,18,3133.1,31-07-2025,0,0
46826,1441,170,4017.69,26-10-2025,0,0
46827,3954,81,748.52,30-12-2024,0,0
46828,505,28,1273.16,14-07-2024,0,0
46829,3835,135,2280.92,15-01-2024,0,0
46830,1893,26,5209.72,28-07-2024,0,0
46831,1669,14,2377.68,14-05-2024,0,0
46832,2276,67,2875.43,18-01-2025,0,0
46833,3304,112,2009.88,19-04-2025,0,0
46834,300,33,1572.64,16-08-2025,1,0
46835,3499,136,9786.44,05-08-2025,0,1
46836,2385,97,700.73,18-05-2025,0,0
46837,2180,167,646.93,21-04-2025,0,0
46838,4770,171,1680.74,23-10-2024,0,1
46839,3262,157,1363.21,16-01-2025,0,0
46840,4441,8,875.15,19-03-2025,0,0
46841,645,165,7969.05,14-11-2025,0,0
46842,3700,24,2106.05,02-05-2024,0,0
46843,337,116,931.2,15-10-2024,0,0
46844,3130,142,1900.66,28-07-2024,0,0
46845,2960,77,1523.59,08-05-2025,0,0
46846,1104,113,3073.32,29-07-2025,0,0
46847,3303,198,3112.97,24-01-2025,0,0
46848,1783,45,789.65,03-03-2024,0,0
46849,594,71,1406.91,12-02-2025,0,0
46850,2051,108,2367.72,03-06-2025,0,0
46851,786,110,741.12,01-09-2024,0,0
46852,1646,85,898.23,13-06-2024,1,1
46853,647,195,3648.73,02-04-2024,0,0
46854,203,38,3016.25,10-10-2024,0,0
46855,3375,86,1856.74,11-12-2025,0,0
46856,655,180,4851.55,03-05-2024,0,0
46857,1102,58,2973.54,20-07-2025,0,0
46858,4631,36,5091.93,08-07-2024,0,0
46859,4772,31,510.24,16-10-2025,0,0
46860,280,29,4656.34,12-11-2024,0,0
46861,1179,142,2879.5,31-08-2025,0,0
46862,1687,121,6868.34,15-07-2024,0,1
46863,4221,41,2625.47,11-10-2024,0,0
46864,2738,142,5221.95,15-08-2025,0,0
46865,378,179,2750.84,18-04-2024,0,1
46866,818,57,914.52,27-07-2024,0,0
46867,4090,5,4467.45,24-04-2024,0,0
46868,3711,2,3223.86,20-05-2025,0,0
46869,3471,82,2759.08,26-11-2024,0,0
46870,2104,17,1507.64,22-07-2024,0,0
46871,4050,120,3305.62,13-12-2025,0,0
46872,4920,190,2839.8,28-10-2025,0,0
46873,3012,185,1220.23,10-11-2024,0,0
46874,2091,40,4215.59,21-09-2024,0,0
46875,3670,134,3009.78,15-10-2024,0,0
46876,660,147,3635.96,04-08-2025,0,0
46877,1804,92,1186.89,21-11-2025,0,0
46878,3452,48,2121.99,25-04-2025,0,1
46879,877,154,4699.43,10-11-2025,0,0
46880,1251,68,7151.13,06-01-2024,0,0
46881,730,111,1308.09,05-10-2025,0,0
46882,1294,47,1917.56,20-05-2024,0,0
46883,3284,80,6242.81,08-10-2024,0,1
46884,1612,6,3397.76,16-10-2024,0,0
46885,353,147,998.09,23-07-2024,0,0
46886,637,16,5009.4,23-11-2025,0,0
46887,4504,87,883.46,12-07-2025,0,0
46888,4293,40,7298.02,27-11-2024,0,1
46889,591,138,818.65,09-10-2025,0,0
46890,949,149,1742.47,06-02-2025,0,0
46891,2807,123,319.64,20-08-2024,0,0
46892,2874,83,3470.3,14-12-2025,0,1
46893,1871,155,1177.76,01-02-2024,0,0
46894,2630,19,1183.49,10-07-2024,0,0
46895,3430,142,1248.55,10-02-2025,0,0
46896,3517,125,815.67,25-08-2025,0,0
46897,2699,183,1426.3,05-08-2025,0,0
46898,2524,68,1639.54,24-10-2024,0,0
46899,2691,162,262.51,04-02-2024,0,0
46900,878,152,409.38,07-08-2024,0,0
46901,1693,176,5970.11,11-12-2025,0,0
46902,4472,71,2134.41,09-09-2025,0,0
46903,4107,119,1500.4,27-11-2024,0,1
46904,4965,89,904.04,21-02-2024,1,1
46905,3836,103,4311.7,17-01-2024,0,0
46906,3767,36,2893.51,09-01-2024,0,0
46907,1643,82,6813.31,28-06-2024,0,0
46908,4658,188,2366.01,03-01-2024,0,1
46909,2336,9,7172.61,04-10-2024,0,0
46910,4532,146,4411,24-11-2025,0,0
46911,3307,153,3211.27,15-06-2024,0,0
46912,1854,187,3112.21,07-09-2024,0,0
46913,4702,189,2387.45,30-09-2024,1,0
46914,3717,108,5336.52,15-08-2025,0,0
46915,3400,71,3492.47,27-01-2024,0,0
46916,1406,103,5344.09,27-04-2024,0,1
46917,1768,136,1555.9,17-12-2024,0,0
46918,2798,7,2224.27,13-07-2024,0,0
46919,1511,144,2589.57,14-10-2025,0,0
46920,1770,87,6662.01,29-09-2024,0,0
46921,987,50,3485.38,12-11-2024,0,0
46922,1824,165,4118.41,05-02-2025,0,0
46923,903,35,1111.05,12-06-2025,0,0
46924,1878,112,4853.99,26-11-2025,0,0
46925,2892,153,9097.86,17-02-2024,0,0
46926,1112,172,2553.73,16-01-2024,0,0
46927,305,178,454.33,14-04-2025,0,0
46928,4011,88,2526.27,05-12-2025,0,0
46929,3527,103,2551.14,09-10-2024,0,1
46930,1489,104,1395.03,14-01-2024,0,0
46931,2324,115,2932.31,13-12-2024,0,0
46932,3547,196,3915.38,01-01-2025,0,0
46933,3373,13,1059.49,15-08-2024,0,0
46934,458,77,3667.57,19-09-2025,0,0
46935,966,131,443.49,07-01-2025,0,0
46936,4000,73,3091.41,24-06-2025,0,0
46937,4232,107,2307.69,23-06-2025,0,0
46938,3323,24,4781.67,08-02-2025,1,0
46939,1342,59,3116.62,11-02-2025,0,0
46940,4204,55,2144.39,11-07-2025,0,0
46941,2387,22,2832.29,29-02-2024,0,0
46942,2838,28,4539.6,21-10-2025,0,0
46943,1443,80,2609.01,21-02-2024,0,0
46944,1286,173,2549.11,29-05-2024,0,0
46945,4914,155,4178.45,17-10-2025,0,0
46946,889,43,2847.08,22-10-2025,0,0
46947,61,170,4486.06,20-06-2024,0,0
46948,4658,116,1144.08,13-11-2024,0,0
46949,3749,15,3101.49,22-10-2025,0,0
46950,1255,26,2334.42,07-09-2025,0,0
46951,3645,43,4333.87,03-05-2025,0,0
46952,2547,184,3524.67,12-10-2025,0,0
46953,3851,38,4056.46,23-09-2025,0,0
46954,336,65,2478.7,02-07-2025,0,0
46955,4092,142,8033.33,14-11-2025,0,1
46956,3139,86,5560.34,03-05-2024,0,0
46957,2518,150,3385,04-10-2024,0,0
46958,3130,119,7074.16,30-07-2024,0,0
46959,4047,102,5562.02,06-12-2025,0,0
46960,427,18,3983.98,02-03-2025,0,0
46961,2244,76,588.16,03-04-2025,0,0
46962,4445,54,1625.99,16-06-2025,0,0
46963,3101,187,2390.73,18-10-2025,0,0
46964,142,39,1769.19,18-10-2024,0,0
46965,3457,126,3638.67,21-05-2024,0,0
46966,4882,11,3513.73,07-11-2025,0,0
46967,1295,43,7354.33,22-01-2025,0,0
46968,4185,34,2273.94,07-10-2025,0,0
46969,1293,135,2273.2,26-06-2024,0,0
46970,2529,24,6826.61,25-03-2024,0,1
46971,4632,98,2482.57,23-07-2024,0,0
46972,2443,139,1841.47,03-07-2025,0,0
46973,3631,164,1193.72,30-11-2024,0,0
46974,3660,66,4012.2,23-01-2025,0,0
46975,1936,45,1590.92,14-06-2024,0,0
46976,4324,2,4398.45,19-06-2025,0,0
46977,3678,20,912.01,13-06-2025,0,0
46978,2812,102,1915.36,02-11-2025,0,0
46979,4323,55,3929.13,09-08-2024,0,0
46980,1460,165,4242.81,05-09-2025,0,0
46981,4383,63,2362.08,23-11-2024,0,0
46982,3619,200,6894.82,23-08-2025,0,0
46983,3506,34,4868.98,31-10-2025,0,0
46984,1393,161,1468.23,22-08-2025,0,0
46985,2014,135,872.1,17-02-2025,0,0
46986,4057,5,830.58,12-05-2024,0,0
46987,3665,196,1909.54,27-06-2024,1,0
46988,65,189,2072.28,15-10-2024,0,0
46989,3958,5,3463.38,18-09-2025,0,0
46990,3819,1,2185.95,14-12-2024,0,0
46991,3181,72,1859.11,13-10-2024,0,0
46992,4923,172,718.3,29-12-2024,0,0
46993,4351,133,1385.3,23-03-2024,0,0
46994,2111,72,2795.33,24-08-2024,0,0
46995,1071,11,2559.7,13-03-2025,0,0
46996,123,32,2453.17,26-08-2024,0,0
46997,379,56,492.53,20-03-2025,0,0
46998,4129,20,1891.04,06-03-2024,0,0
46999,1030,185,8793.28,21-10-2025,0,0
47000,533,167,1377.58,16-12-2025,0,0
47001,1839,164,661.33,23-04-2024,0,0
47002,3486,187,932.79,07-07-2024,0,1
47003,4039,27,1331.83,18-08-2025,0,0
47004,533,38,938.98,02-10-2024,0,0
47005,2022,101,4068.79,03-09-2025,0,0
47006,2671,28,5459.66,28-10-2024,0,0
47007,3442,172,216.14,10-12-2025,0,0
47008,2657,73,1307.52,29-06-2025,0,0
47009,3446,196,1637.13,13-08-2025,0,0
47010,2994,50,4408.45,04-10-2025,0,0
47011,1100,128,1063.57,06-08-2025,0,0
47012,4129,147,1838.62,12-10-2025,0,0
47013,2008,185,5516.01,16-11-2025,0,0
47014,4679,70,674.55,24-04-2025,0,0
47015,3375,152,3269.14,01-03-2025,0,0
47016,182,25,4840.07,17-01-2024,0,1
47017,4387,6,3071.89,16-02-2024,0,1
47018,3647,44,10665.74,30-01-2024,0,0
47019,2308,60,1739.89,26-01-2025,0,0
47020,4898,116,1500,09-02-2024,0,0
47021,3879,166,2220.9,11-12-2025,0,0
47022,726,165,2190.82,29-10-2025,0,0
47023,3873,88,4396.46,10-10-2024,0,0
47024,2251,60,1529.55,28-02-2024,0,0
47025,3690,116,1490.24,25-11-2024,0,0
47026,1907,43,6060.51,26-12-2025,0,0
47027,4239,161,2482.52,19-09-2024,0,0
47028,1116,164,3354.4,19-11-2024,0,0
47029,1310,186,5035.81,24-01-2024,0,0
47030,4074,27,7492.26,19-12-2024,0,0
47031,2417,58,1953.35,23-02-2024,0,0
47032,2348,24,2224.76,14-11-2025,0,1
47033,1348,26,822.88,31-10-2024,0,0
47034,2520,6,10065.89,14-11-2024,0,1
47035,4665,55,3109.78,21-12-2025,0,0
47036,429,6,4430.98,14-02-2024,1,0
47037,3064,120,811.97,27-12-2024,0,0
47038,1252,40,1964.83,05-04-2025,0,0
47039,2759,129,8261.44,07-01-2024,0,1
47040,3858,191,2469.76,15-09-2024,0,1
47041,3691,169,4604.96,28-03-2024,0,0
47042,3245,90,889.44,07-07-2024,0,1
47043,2735,52,728.87,30-03-2025,0,1
47044,634,110,3076.07,25-06-2025,0,0
47045,617,55,1450.19,31-05-2025,0,0
47046,3684,89,1404.43,25-12-2024,0,0
47047,3518,106,1153.23,03-01-2025,0,0
47048,4564,162,1875.97,18-07-2024,0,0
47049,3777,157,852.96,07-01-2024,0,0
47050,1630,117,2324.54,09-11-2025,0,0
47051,3923,149,3405.96,20-01-2025,0,0
47052,4665,124,5979.08,13-11-2025,0,0
47053,2465,8,1605.52,30-01-2025,0,0
47054,2530,114,1245.92,23-06-2025,0,0
47055,4514,124,2870.97,11-09-2025,0,1
47056,152,13,2937.65,26-05-2024,0,0
47057,2016,39,5099.31,10-10-2024,0,0
47058,4900,61,5386.72,08-04-2024,0,0
47059,3923,31,7584.13,10-08-2025,0,0
47060,3048,61,2995.28,26-08-2025,0,0
47061,4922,194,2941.15,21-05-2025,0,0
47062,369,117,8218.77,18-04-2025,0,0
47063,1311,144,3679.14,10-12-2025,0,0
47064,1190,27,1298.75,26-05-2024,0,0
47065,1886,52,3615.91,29-07-2025,0,0
47066,1512,17,2676.51,17-05-2025,0,1
47067,3518,61,4342.77,19-02-2024,0,0
47068,2893,44,2092.39,05-06-2025,0,0
47069,1333,58,2622.72,12-08-2024,0,0
47070,2338,12,1026.26,22-03-2024,0,0
47071,888,24,5823.77,30-06-2024,0,0
47072,457,160,1084.38,05-06-2025,0,0
47073,4492,150,5822.38,25-12-2024,0,0
47074,4464,73,6901.56,22-08-2024,0,0
47075,3602,160,13830.87,21-11-2024,0,0
47076,1711,151,1974.14,11-04-2025,0,0
47077,3929,121,1286.69,22-03-2025,0,0
47078,3358,144,189.06,29-06-2025,0,0
47079,2346,28,3337.16,12-02-2024,0,0
47080,4123,16,4675.83,16-01-2025,0,0
47081,2967,51,6780.15,12-05-2024,0,0
47082,3782,67,942.69,06-02-2025,0,0
47083,2154,2,4265.96,16-09-2025,0,0
47084,4608,28,2144.54,04-01-2025,0,0
47085,2638,46,661.1,23-02-2024,0,0
47086,155,70,2970.28,15-10-2025,0,0
47087,2065,122,578.27,14-07-2025,0,0
47088,4843,184,3828.93,07-06-2024,0,0
47089,3195,176,763.68,17-05-2024,0,1
47090,774,190,462.61,16-06-2025,0,0
47091,3534,190,940.49,10-09-2024,0,0
47092,2042,94,1789.07,28-10-2024,0,0
47093,4179,198,2595.81,15-12-2025,0,0
47094,1674,63,5460.83,10-09-2025,0,0
47095,4269,48,2114.27,14-03-2024,0,0
47096,799,62,3769.35,15-06-2025,0,0
47097,4827,53,2684.73,03-10-2024,0,0
47098,2023,165,752.75,24-02-2025,0,0
47099,3496,25,6209.28,26-02-2024,0,1
47100,4099,127,3798.84,22-07-2025,0,0
47101,3247,137,356.61,09-03-2024,0,0
47102,4700,150,4521.89,16-07-2024,0,1
47103,3440,112,1795,31-05-2024,0,0
47104,3045,97,1931.41,20-12-2025,0,0
47105,1675,47,1831.96,06-07-2024,0,0
47106,203,75,3099.9,24-10-2025,0,0
47107,3315,71,2265.98,16-02-2024,0,0
47108,2591,137,435.26,14-05-2025,0,0
47109,1327,145,3566.59,20-12-2025,0,0
47110,3755,49,2621.31,30-08-2024,0,1
47111,779,76,4550.59,28-06-2024,0,0
47112,1900,132,1148.43,20-05-2024,0,0
47113,1592,169,4471.13,13-05-2025,0,1
47114,774,63,3845.39,08-01-2024,0,0
47115,1026,143,1748.34,11-04-2024,0,0
47116,1700,152,6253.34,08-06-2024,0,0
47117,1360,69,141.28,14-04-2025,0,0
47118,1898,27,1094.24,18-10-2025,0,0
47119,482,78,1901.5,05-01-2024,0,0
47120,3777,29,3754.8,13-01-2025,0,0
47121,1661,11,1631.79,15-01-2025,0,0
47122,3873,37,4523.73,28-08-2025,0,0
47123,3178,107,1333.44,29-12-2025,0,0
47124,776,82,7788.16,14-11-2025,0,0
47125,1244,161,7267.53,11-10-2025,0,0
47126,2699,98,910.97,30-10-2024,0,0
47127,4353,153,304.33,04-06-2024,0,0
47128,170,43,811.74,26-10-2024,0,0
47129,2477,2,2694.57,01-11-2025,0,0
47130,3031,88,2689.57,28-09-2024,0,0
47131,1570,173,1526.86,02-05-2024,0,0
47132,107,134,2967.95,25-05-2025,0,0
47133,2365,167,4131.46,05-10-2024,0,0
47134,4317,100,6839,01-01-2025,0,0
47135,2310,195,4941.65,16-06-2025,0,0
47136,2920,71,2315.38,20-12-2025,0,0
47137,2145,120,414.55,21-09-2025,0,0
47138,750,86,3828.98,02-05-2024,0,0
47139,958,94,456.5,13-12-2025,0,0
47140,4387,76,5883.68,20-01-2025,0,0
47141,910,45,1866.78,31-01-2025,0,0
47142,877,161,428.63,27-10-2024,0,0
47143,1017,27,2270.72,28-01-2025,0,0
47144,2586,198,1277.75,25-08-2025,0,0
47145,3824,21,2103.72,15-08-2025,0,0
47146,2010,107,2445.91,03-08-2024,0,0
47147,591,62,2131.31,01-01-2024,0,0
47148,1278,41,2179,23-05-2024,0,0
47149,604,126,2462.34,06-09-2024,0,0
47150,4703,144,1192.51,19-06-2024,0,0
47151,3222,20,800.94,13-05-2024,0,0
47152,3497,3,2686.19,16-03-2024,0,0
47153,315,144,4579.99,24-04-2025,0,0
47154,3410,104,752.19,15-09-2025,0,0
47155,4844,146,5727.07,23-09-2024,0,0
47156,3744,88,2313.01,10-04-2025,0,0
47157,2851,148,1426.91,25-03-2025,0,0
47158,4719,158,3261.04,05-04-2024,1,0
47159,1094,90,3728.69,02-10-2024,0,0
47160,3422,16,5188.64,03-07-2025,0,0
47161,2802,24,2034.6,07-11-2024,0,0
47162,3020,129,1362.65,12-12-2024,0,0
47163,3941,167,4870.5,23-09-2024,0,0
47164,4917,40,1818.57,30-09-2024,0,0
47165,4118,74,6544.43,15-08-2025,0,0
47166,1678,35,1754.2,07-04-2024,1,0
47167,1054,191,3339.01,10-07-2025,0,0
47168,4472,37,3066.57,27-10-2025,0,0
47169,3692,119,4059.42,10-11-2024,1,0
47170,2956,141,2638.96,13-05-2024,0,0
47171,14,197,1453.02,08-07-2025,0,0
47172,4712,176,1366.59,03-04-2024,0,0
47173,1125,89,2415.79,28-06-2024,0,1
47174,222,180,1279.75,12-09-2024,0,1
47175,255,100,2428.28,17-01-2024,0,0
47176,3992,64,481.42,20-09-2025,0,0
47177,2573,136,2010.78,11-07-2025,0,0
47178,4596,122,1777.24,11-11-2025,0,0
47179,494,103,2221.19,20-05-2024,0,0
47180,1405,14,238.82,24-01-2025,0,0
47181,3292,109,2340.07,26-12-2025,0,0
47182,81,187,2647.1,20-11-2025,0,0
47183,1229,132,10478.94,17-02-2024,0,0
47184,3563,103,2533.78,02-09-2025,0,0
47185,225,141,1953,18-09-2024,0,0
47186,3911,2,10790.05,23-07-2025,0,0
47187,837,79,5134.97,09-09-2024,0,0
47188,3170,81,6695.18,03-12-2025,0,0
47189,1779,155,2249.07,27-05-2025,0,1
47190,3285,39,3066.81,04-06-2024,0,0
47191,3922,145,6660.15,25-08-2025,0,0
47192,2471,65,2350.83,28-07-2024,0,0
47193,4838,121,389.77,19-11-2024,1,1
47194,432,126,6225.54,10-02-2024,0,0
47195,796,198,1895.97,27-12-2024,0,0
47196,3393,150,3383.59,06-01-2025,0,0
47197,2040,131,3005.99,19-02-2025,0,0
47198,2829,20,2290.43,26-09-2025,0,0
47199,3939,147,2261.03,09-12-2025,0,0
47200,1656,145,1335.32,23-10-2025,0,0
47201,2390,4,1854.98,11-01-2025,0,0
47202,3757,126,515.09,08-11-2024,0,0
47203,751,36,3253.03,04-10-2024,0,0
47204,3925,8,5778.48,17-11-2024,0,0
47205,2689,110,1936.01,08-07-2025,0,0
47206,3427,67,5909.26,03-02-2024,0,1
47207,4148,128,5327.61,23-04-2024,0,0
47208,2570,29,5725.42,02-01-2024,1,0
47209,1983,135,2200.11,24-07-2025,0,0
47210,2806,80,2913,05-02-2024,0,0
47211,3311,42,2940.73,08-01-2024,0,0
47212,4404,135,745.42,09-06-2024,0,0
47213,4360,117,2746.41,27-03-2025,0,0
47214,689,9,393.93,13-06-2025,0,0
47215,3460,26,2053.1,29-07-2025,0,0
47216,2338,97,377.56,26-07-2025,0,0
47217,2464,146,913.79,23-03-2024,0,0
47218,4346,136,1115.33,10-01-2024,0,0
47219,3317,29,5078.74,09-03-2025,0,0
47220,931,38,1089.6,09-09-2025,0,0
47221,2984,153,1641.17,20-08-2024,0,0
47222,461,199,3956.47,09-08-2024,0,0
47223,3790,51,1619.14,04-07-2025,0,0
47224,1988,19,516.75,16-11-2024,0,0
47225,2404,137,3764.39,06-10-2025,0,0
47226,2947,15,1646.13,08-10-2024,0,0
47227,2819,121,2769.93,29-04-2024,0,0
47228,3248,71,254.28,03-03-2024,0,0
47229,4475,12,3642.71,16-11-2025,1,1
47230,3253,19,2057.23,26-06-2025,1,1
47231,3464,166,3454.46,17-06-2024,0,0
47232,2223,45,848.7,13-10-2025,0,0
47233,3645,171,2962.74,29-09-2024,0,0
47234,1652,183,5080.95,19-10-2025,0,0
47235,2587,62,4326.01,06-12-2025,0,0
47236,1990,60,894.24,03-01-2025,0,0
47237,1418,84,1661.95,16-04-2025,0,0
47238,1564,130,3340.6,21-10-2024,0,0
47239,2228,40,474.08,14-03-2024,0,0
47240,130,126,3111.99,03-04-2025,0,0
47241,2689,110,1387.7,09-10-2025,0,0
47242,69,77,1827.66,25-08-2025,0,0
47243,3080,103,5063.09,21-06-2025,0,0
47244,1012,37,1157.18,10-08-2025,0,0
47245,912,177,5563.36,30-06-2025,0,0
47246,4684,118,1330.04,25-07-2024,0,0
47247,468,42,562.81,13-06-2024,0,0
47248,654,43,4803.74,03-05-2024,1,0
47249,2430,95,741.5,29-09-2024,0,0
47250,1067,190,4453.1,16-01-2025,0,0
47251,258,75,1483.66,18-04-2025,0,0
47252,4710,58,3972.63,19-12-2024,0,0
47253,2886,170,5341.24,06-04-2024,0,0
47254,1477,124,3852.09,22-03-2024,0,1
47255,3244,22,3686.24,20-06-2025,0,0
47256,3514,5,2331.16,26-12-2024,0,0
47257,914,35,2835.99,01-03-2024,1,0
47258,2137,114,943.82,03-04-2024,0,0
47259,285,187,6741.09,30-12-2024,0,0
47260,4276,43,451.2,14-10-2025,0,0
47261,3389,187,4624.17,22-10-2024,0,0
47262,884,101,5993.49,12-11-2025,0,0
47263,3405,127,2711.95,18-06-2024,0,0
47264,4789,42,1494.81,25-10-2024,0,0
47265,4721,74,3504.81,08-12-2025,0,0
47266,2125,171,859.14,29-10-2025,0,0
47267,3220,92,7481.12,02-09-2025,0,0
47268,4931,89,1971.67,12-11-2024,0,0
47269,1978,180,4635.76,06-10-2025,0,1
47270,3852,155,5253.36,12-10-2025,0,0
47271,337,169,2968.13,20-09-2024,0,0
47272,466,13,4082.78,22-10-2025,0,0
47273,3435,92,4202.61,24-04-2025,0,0
47274,1036,59,386.34,17-09-2024,0,1
47275,2605,155,846.22,29-06-2025,1,1
47276,717,107,2143.03,04-06-2025,0,0
47277,3980,196,1437.39,12-02-2024,0,0
47278,825,1,58.41,05-04-2024,0,0
47279,126,161,9029.26,28-01-2025,0,0
47280,644,44,3930.02,07-06-2025,0,0
47281,4052,154,1639.39,20-12-2024,0,0
47282,4281,193,3184.21,05-02-2025,0,0
47283,3850,5,1213.85,15-04-2025,0,0
47284,1329,182,5813.79,13-10-2025,0,0
47285,559,109,1356.24,13-10-2024,0,0
47286,2762,94,1105.32,09-10-2024,0,0
47287,2919,100,917.56,16-06-2025,0,0
47288,3484,46,3536.44,25-09-2024,0,0
47289,12,25,2655.67,10-07-2025,0,0
47290,2752,58,8717.54,17-11-2025,0,0
47291,1965,100,3963.98,07-10-2024,0,0
47292,4032,30,2036.17,17-03-2024,0,0
47293,66,30,1244.9,10-12-2025,0,1
47294,1999,42,2617.49,20-12-2024,0,0
47295,591,108,1072.26,11-09-2024,0,1
47296,221,189,3707.15,29-10-2025,0,0
47297,4395,95,2534.37,28-02-2025,0,0
47298,929,66,3235.71,04-01-2024,0,0
47299,1885,160,5055.78,24-03-2024,0,0
47300,1531,10,4844.4,09-12-2025,0,0
47301,933,191,3927.13,01-08-2024,0,0
47302,3473,138,2217.66,18-10-2025,0,0
47303,3243,117,4536.46,26-02-2024,0,0
47304,3898,146,2182.25,02-06-2024,0,0
47305,1289,164,575.14,03-09-2025,0,0
47306,2325,36,5239.65,12-12-2025,0,0
47307,2369,89,2737.76,04-02-2025,0,0
47308,3007,155,2616.52,03-06-2025,0,0
47309,73,5,4309.18,05-06-2025,0,0
47310,3483,90,905.42,27-09-2025,0,0
47311,206,109,2744.37,26-09-2024,0,0
47312,2596,37,5917.35,22-06-2025,0,0
47313,3515,50,3918.34,26-05-2025,0,0
47314,2399,195,5501.92,31-05-2025,0,0
47315,4526,158,2430.87,15-02-2025,0,0
47316,1507,119,3147.96,06-10-2025,0,0
47317,1822,108,1323.89,07-12-2024,0,0
47318,273,21,3522.75,19-05-2024,0,0
47319,361,42,954.06,20-09-2024,0,0
47320,4404,66,1055.62,24-03-2025,1,0
47321,3503,144,4051.29,14-08-2024,0,0
47322,2396,134,5610.22,29-02-2024,0,0
47323,2648,156,3754.71,20-03-2024,0,0
47324,3427,76,3696.66,24-02-2024,1,0
47325,604,128,3429.26,28-08-2025,0,0
47326,3470,191,6865.13,02-03-2025,0,0
47327,4644,94,4869.93,06-07-2025,0,0
47328,163,166,4885.88,05-06-2025,0,0
47329,1670,147,2779.71,13-08-2024,0,0
47330,1982,197,4514.66,25-04-2024,0,0
47331,4670,178,910.76,05-12-2024,0,0
47332,2598,165,2408.72,16-04-2024,0,0
47333,4821,123,201.19,02-06-2025,0,0
47334,3804,194,5537.92,16-06-2025,0,0
47335,3337,130,1149.38,26-11-2024,0,0
47336,4109,188,4115.12,10-04-2024,0,0
47337,3311,1,5784.81,02-08-2024,0,0
47338,4975,164,1984.71,09-07-2025,0,1
47339,3607,19,4339.81,10-08-2024,0,0
47340,4653,50,2701.15,28-07-2024,0,1
47341,2864,46,1660.68,09-12-2024,0,0
47342,597,180,6139.78,26-12-2025,0,0
47343,1085,163,6653.6,03-03-2025,0,0
47344,2531,108,2039.92,05-03-2024,0,0
47345,3756,6,1490.83,10-09-2024,0,0
47346,459,156,1612.37,01-06-2025,0,0
47347,41,97,969.62,20-10-2024,0,0
47348,2602,156,807.95,08-08-2024,0,0
47349,820,76,617.56,02-03-2025,0,0
47350,3125,131,2618.69,08-11-2024,0,0
47351,3121,178,5137.7,15-12-2025,0,0
47352,190,165,3600.4,08-04-2025,0,1
47353,2996,141,846.43,04-08-2025,0,0
47354,2857,33,1542.66,30-07-2025,1,0
47355,2963,53,1906.57,08-09-2024,0,0
47356,1914,188,4964.24,25-11-2025,0,0
47357,1911,179,3517.71,21-04-2024,0,0
47358,319,118,138.11,17-10-2024,0,0
47359,4580,144,8852.89,06-10-2024,0,0
47360,4663,110,162.97,20-10-2024,0,0
47361,3097,143,418.97,29-05-2025,0,0
47362,2877,200,203.39,27-06-2024,0,0
47363,253,140,4677.45,07-07-2024,0,0
47364,5,148,3019.64,16-06-2024,0,0
47365,3396,195,4506.83,23-02-2024,0,0
47366,2693,73,2451.63,31-07-2025,1,0
47367,3825,10,910.53,18-09-2025,0,0
47368,400,71,3049.61,11-11-2024,0,0
47369,859,122,299.85,27-09-2024,0,0
47370,2700,138,3756.05,26-12-2025,0,0
47371,4217,109,3801.98,05-03-2025,0,0
47372,2498,86,293.09,13-09-2025,0,0
47373,2504,131,1271.23,01-07-2024,0,0
47374,2987,107,3237.52,16-09-2024,0,0
47375,226,19,8024.44,24-01-2024,0,1
47376,3181,190,4596.75,03-04-2024,0,0
47377,3225,88,1667.4,12-09-2024,0,0
47378,4270,23,1516.28,01-08-2024,0,0
47379,1776,88,2464.6,10-05-2025,0,0
47380,4942,135,1442.13,09-02-2024,1,0
47381,928,130,3055.15,07-04-2025,0,0
47382,413,4,541.56,11-03-2025,0,0
47383,3632,103,2231.33,02-07-2025,0,0
47384,3667,199,1346.86,16-12-2025,0,0
47385,3397,55,5663.24,29-07-2024,0,1
47386,3427,26,1594.23,02-05-2024,0,0
47387,3061,183,1861.25,03-04-2025,0,0
47388,3551,99,1064.86,12-10-2024,0,0
47389,3790,66,3337.14,02-10-2024,0,0
47390,2546,152,1417.24,31-08-2024,0,0
47391,3048,172,2119.08,22-05-2024,0,0
47392,1408,172,1460.95,15-11-2024,0,0
47393,410,69,8218.06,09-01-2025,0,0
47394,3032,118,8486.86,08-03-2025,1,0
47395,127,34,1768.02,01-08-2025,0,1
