complaint_id,transaction_id,merchant_id,complaint_type,complaint_date
2064,14351,35,Poor service,03-01-2024
2065,47617,123,Overcharge,01-04-2025
2066,10831,75,Poor service,17-09-2024
2067,36306,15,Overcharge,24-02-2024
2068,42625,158,Wrong item,06-01-2025
2069,9177,190,Poor service,27-12-2025
2070,28729,79,Damaged item,19-03-2024
2071,3942,82,Overcharge,20-08-2024
2072,46211,33,Wrong item,25-02-2025
2073,4504,97,Overcharge,14-11-2025
2074,57386,18,Late delivery,21-02-2025
2075,8864,83,Late delivery,13-02-2025
2076,55201,162,Late delivery,22-09-2025
2077,17450,155,Poor service,27-04-2025
2078,45088,93,Poor service,26-12-2025
2079,2400,113,Damaged item,11-06-2024
2080,23933,121,Overcharge,24-06-2025
2081,50563,85,Overcharge,29-12-2025
2082,57826,39,Late delivery,07-03-2025
2083,19054,13,Wrong item,25-08-2024
2084,7823,188,Wrong item,15-12-2024
2085,53521,14,Damaged item,14-02-2024
2086,33170,25,Damaged item,23-02-2025
2087,45709,178,Damaged item,07-04-2025
2088,41363,17,Wrong item,18-01-2025
2089,15080,134,Late delivery,24-11-2024
2090,11827,63,Damaged item,25-11-2025
2091,40421,43,Wrong item,29-05-2025
2092,7450,185,Late delivery,26-11-2024
2093,41072,89,Late delivery,05-10-2024
2094,57856,34,Late delivery,16-11-2025
2095,3892,73,Late delivery,28-06-2024
2096,5910,144,Overcharge,22-01-2024
2097,4162,143,Overcharge,16-03-2024
2098,3137,101,Overcharge,14-05-2025
2099,23735,153,Poor service,05-04-2025
2100,35389,89,Late delivery,12-11-2024
2101,37237,87,Damaged item,21-11-2024
2102,31767,164,Poor service,26-01-2024
2103,5489,93,Wrong item,26-02-2024
2104,24270,18,Wrong item,07-06-2025
2105,19503,194,Wrong item,24-06-2025
2106,24437,76,Poor service,02-12-2025
2107,17933,7,Poor service,04-05-2025
2108,38667,58,Overcharge,06-04-2025
2109,57824,183,Overcharge,10-08-2024
2110,59931,116,Late delivery,08-10-2024
2111,14438,111,Wrong item,08-10-2025
2112,12196,11,Wrong item,09-12-2024
2113,45071,174,Overcharge,28-01-2025
2114,36035,130,Damaged item,05-12-2024
2115,33542,140,Late delivery,26-04-2024
2116,49098,26,Poor service,22-02-2024
2117,42594,155,Poor service,05-07-2025
2118,20413,190,Poor service,14-01-2025
2119,777,174,Poor service,08-10-2024
2120,27172,57,Wrong item,10-03-2025
2121,2297,2,Overcharge,22-06-2024
2122,57701,190,Damaged item,05-05-2025
2123,22647,22,Late delivery,26-10-2024
2124,27126,178,Overcharge,30-12-2025
2125,20310,59,Poor service,16-03-2025
2126,12519,25,Late delivery,24-05-2025
2127,15758,162,Late delivery,11-01-2025
2128,10916,81,Overcharge,08-08-2025
2129,15761,87,Overcharge,15-03-2024
2130,38485,104,Damaged item,11-07-2025
2131,51612,24,Poor service,13-11-2024
2132,13389,127,Damaged item,17-06-2024
2133,36585,19,Damaged item,09-08-2024
2134,6852,46,Damaged item,15-09-2025
2135,22438,166,Wrong item,02-05-2024
2136,56011,65,Wrong item,30-05-2025
2137,39182,26,Wrong item,25-11-2024
2138,50421,185,Late delivery,07-11-2025
2139,40021,44,Overcharge,09-05-2025
2140,24162,162,Poor service,08-12-2024
2141,43243,27,Wrong item,16-03-2024
2142,47062,117,Wrong item,21-12-2025
2143,52229,35,Damaged item,28-10-2025
2144,39385,161,Late delivery,30-04-2024
2145,11310,56,Late delivery,01-01-2024
2146,23355,197,Late delivery,05-04-2025
2147,31518,137,Overcharge,27-12-2025
2148,38511,49,Overcharge,08-02-2024
2149,50038,61,Late delivery,11-02-2024
2150,24732,75,Overcharge,04-02-2025
2151,2564,163,Damaged item,28-08-2025
2152,56267,123,Overcharge,30-03-2024
2153,1155,190,Damaged item,08-04-2024
2154,19937,46,Overcharge,15-08-2024
2155,17888,56,Damaged item,06-08-2025
2156,44069,163,Damaged item,24-09-2024
2157,2179,107,Damaged item,23-10-2024
2158,12763,181,Overcharge,20-05-2024
2159,42362,173,Overcharge,01-04-2025
2160,25577,53,Damaged item,11-05-2025
2161,31112,90,Damaged item,16-01-2025
2162,56982,58,Late delivery,22-01-2024
2163,10757,179,Damaged item,29-12-2025
2164,2483,2,Late delivery,25-08-2025
2165,56535,55,Poor service,13-08-2025
2166,56593,83,Late delivery,07-01-2025
2167,42109,60,Late delivery,23-08-2024
2168,346,151,Wrong item,06-05-2025
2169,43303,152,Damaged item,17-05-2025
2170,43655,167,Late delivery,17-03-2024
2171,1147,171,Late delivery,19-06-2024
2172,59785,109,Overcharge,01-05-2024
2173,1931,26,Damaged item,29-09-2024
2174,46568,125,Damaged item,07-02-2025
2175,28690,132,Damaged item,12-07-2025
2176,37655,1,Wrong item,13-11-2024
2177,26455,93,Overcharge,26-03-2025
2178,28820,124,Wrong item,12-02-2024
2179,39412,185,Wrong item,15-06-2024
2180,7874,113,Damaged item,28-01-2024
2181,5311,196,Wrong item,25-03-2024
2182,55306,182,Wrong item,07-07-2025
2183,42732,113,Damaged item,28-08-2024
2184,37297,152,Overcharge,17-12-2024
2185,46065,10,Damaged item,03-10-2024
2186,12038,134,Poor service,06-06-2024
2187,55154,159,Overcharge,16-03-2025
2188,24755,80,Poor service,19-01-2024
2189,44375,126,Wrong item,10-08-2024
2190,32940,2,Late delivery,16-07-2024
2191,34956,5,Late delivery,26-06-2024
2192,23354,109,Wrong item,28-09-2024
2193,14065,169,Overcharge,04-02-2024
2194,57934,180,Overcharge,06-06-2024
2195,44680,117,Damaged item,02-02-2025
2196,52419,90,Late delivery,23-07-2025
2197,58372,131,Poor service,08-03-2025
2198,49404,142,Damaged item,21-04-2025
2199,59469,110,Wrong item,11-06-2024
2200,55071,23,Poor service,20-01-2025
2201,43517,56,Wrong item,21-09-2024
2202,24312,89,Overcharge,26-06-2024
2203,2476,2,Wrong item,19-05-2024
2204,41035,7,Overcharge,01-11-2024
2205,30445,39,Poor service,03-10-2025
2206,4267,153,Late delivery,05-01-2024
2207,17858,32,Poor service,18-07-2024
2208,18106,173,Late delivery,27-12-2024
2209,36356,185,Damaged item,14-08-2025
2210,25127,135,Late delivery,18-07-2024
2211,38805,168,Late delivery,09-04-2025
2212,54719,120,Late delivery,01-03-2024
2213,47916,63,Late delivery,22-09-2024
2214,34505,15,Late delivery,28-06-2025
2215,36761,167,Late delivery,19-09-2024
2216,58756,37,Wrong item,31-12-2024
2217,23701,35,Late delivery,26-12-2024
2218,15349,8,Damaged item,24-05-2024
2219,18313,103,Overcharge,14-06-2025
2220,21252,137,Overcharge,17-11-2024
2221,19194,101,Poor service,10-11-2024
2222,56761,194,Late delivery,20-09-2024
2223,36173,136,Damaged item,24-02-2025
2224,4884,66,Damaged item,22-09-2025
2225,40095,157,Wrong item,05-11-2024
2226,22069,24,Overcharge,04-10-2024
2227,21471,197,Poor service,05-12-2024
2228,16534,84,Late delivery,13-08-2025
2229,10238,53,Late delivery,22-01-2024
2230,58498,177,Damaged item,25-11-2024
2231,18262,162,Overcharge,03-04-2025
2232,40106,174,Damaged item,22-09-2024
2233,11277,177,Late delivery,02-06-2025
2234,56551,114,Damaged item,29-01-2024
2235,32413,3,Damaged item,22-02-2025
2236,52032,12,Late delivery,31-12-2024
2237,38867,67,Wrong item,10-08-2024
2238,7474,102,Late delivery,25-11-2025
2239,23698,103,Poor service,06-10-2025
2240,4501,4,Wrong item,09-05-2025
2241,40453,177,Damaged item,02-09-2025
2242,25534,115,Damaged item,10-06-2024
2243,42938,123,Wrong item,08-05-2025
2244,42928,20,Poor service,29-09-2024
2245,16329,196,Wrong item,05-11-2024
2246,59695,156,Wrong item,19-08-2024
2247,8137,87,Late delivery,28-11-2024
2248,23791,124,Damaged item,22-04-2025
2249,26287,200,Wrong item,21-02-2025
2250,15135,32,Poor service,16-06-2024
2251,35332,176,Damaged item,12-01-2025
2252,7733,172,Overcharge,25-07-2024
2253,21728,173,Overcharge,15-11-2025
2254,33310,50,Wrong item,18-02-2024
2255,28676,142,Late delivery,18-01-2025
2256,20247,170,Overcharge,08-12-2024
2257,9723,47,Overcharge,27-01-2025
2258,46935,131,Overcharge,04-10-2025
2259,39801,76,Overcharge,02-05-2024
2260,54841,20,Overcharge,22-02-2024
2261,32318,82,Wrong item,08-09-2025
2262,11023,106,Damaged item,24-02-2025
2263,26446,87,Poor service,13-08-2024
2264,16458,23,Damaged item,22-05-2024
2265,18580,165,Damaged item,17-09-2024
2266,29819,118,Damaged item,12-12-2025
2267,28201,135,Wrong item,17-12-2024
2268,19578,78,Overcharge,16-11-2025
2269,23055,198,Wrong item,25-11-2024
2270,14714,60,Overcharge,04-11-2024
2271,30926,12,Wrong item,06-04-2024
2272,10058,183,Damaged item,12-04-2024
2273,36258,59,Late delivery,25-03-2024
2274,16359,188,Overcharge,12-05-2025
2275,42590,135,Damaged item,17-02-2024
2276,17863,3,Late delivery,27-08-2025
2277,4191,61,Late delivery,28-02-2024
2278,28144,167,Wrong item,29-12-2025
2279,54468,200,Wrong item,29-01-2024
2280,32283,143,Overcharge,14-04-2024
2281,5047,14,Wrong item,28-08-2025
2282,52550,133,Overcharge,16-12-2025
2283,5905,57,Overcharge,05-10-2025
2284,45924,156,Damaged item,23-11-2024
2285,36183,79,Overcharge,04-10-2024
2286,50363,192,Wrong item,17-02-2024
2287,29506,162,Late delivery,02-03-2025
2288,44042,68,Overcharge,09-05-2025
2289,33517,1,Overcharge,12-10-2024
2290,24759,63,Overcharge,13-05-2024
2291,58181,123,Late delivery,07-06-2024
2292,7483,144,Overcharge,05-08-2024
2293,56819,110,Overcharge,19-08-2025
2294,22535,135,Wrong item,15-07-2025
2295,5429,2,Poor service,11-05-2024
2296,40976,194,Overcharge,14-10-2025
2297,23058,164,Wrong item,23-01-2025
2298,17489,199,Wrong item,22-01-2024
2299,52003,77,Wrong item,27-07-2025
2300,40894,28,Late delivery,07-06-2025
2301,18586,188,Wrong item,15-01-2025
2302,11425,84,Overcharge,06-11-2024
2303,33236,189,Poor service,29-05-2025
2304,43335,100,Wrong item,13-12-2025
2305,52431,40,Poor service,12-06-2025
2306,27612,93,Wrong item,12-04-2024
2307,29585,111,Wrong item,10-05-2025
2308,21576,99,Overcharge,10-12-2024
2309,13763,92,Overcharge,17-10-2024
2310,20670,150,Wrong item,20-12-2024
2311,5232,99,Poor service,27-08-2025
2312,29367,12,Late delivery,15-05-2024
2313,26031,31,Poor service,03-08-2025
2314,1609,74,Wrong item,30-08-2024
2315,18523,43,Damaged item,21-11-2024
2316,26159,27,Wrong item,04-12-2024
2317,45981,76,Late delivery,03-12-2025
2318,37973,12,Overcharge,19-08-2024
2319,4105,31,Poor service,25-04-2024
2320,28785,45,Overcharge,21-09-2024
2321,54348,30,Late delivery,22-03-2025
2322,19595,60,Overcharge,24-01-2024
2323,56872,198,Damaged item,04-05-2025
2324,21503,170,Damaged item,13-05-2025
2325,49164,75,Late delivery,08-05-2025
2326,54202,41,Late delivery,18-06-2024
2327,48510,200,Damaged item,22-03-2024
2328,12865,151,Late delivery,12-03-2025
2329,28936,112,Overcharge,08-09-2025
2330,43400,81,Late delivery,18-01-2024
2331,54928,56,Overcharge,02-03-2024
2332,49464,192,Late delivery,05-05-2025
2333,10525,137,Overcharge,01-12-2025
2334,128,9,Overcharge,01-10-2025
2335,34892,196,Late delivery,21-12-2024
2336,52300,64,Poor service,07-11-2025
2337,11564,60,Late delivery,22-01-2024
2338,36802,63,Poor service,11-11-2024
2339,51969,29,Poor service,10-01-2024
2340,462,99,Poor service,09-09-2025
2341,11989,32,Late delivery,26-09-2024
2342,17904,119,Overcharge,29-11-2024
2343,38455,75,Damaged item,21-09-2025
2344,35049,53,Late delivery,02-05-2024
2345,48950,104,Late delivery,16-11-2025
2346,33510,187,Wrong item,21-02-2025
2347,42912,38,Overcharge,25-02-2024
2348,24621,19,Late delivery,03-09-2025
2349,28743,93,Wrong item,05-08-2025
2350,35377,73,Damaged item,05-07-2024
2351,10484,186,Late delivery,28-01-2024
2352,59353,145,Overcharge,06-11-2025
2353,42624,56,Damaged item,20-08-2024
2354,40534,84,Late delivery,11-12-2024
2355,9334,78,Late delivery,06-12-2025
2356,56513,102,Poor service,13-03-2024
2357,56273,95,Poor service,04-02-2024
2358,9051,25,Poor service,17-05-2024
2359,34750,11,Damaged item,04-11-2024
2360,47287,100,Poor service,19-03-2024
2361,30705,151,Late delivery,24-11-2025
2362,54529,139,Late delivery,17-06-2025
2363,50518,167,Poor service,19-07-2025
2364,39651,19,Poor service,11-06-2024
2365,1799,29,Wrong item,14-08-2024
2366,13214,73,Poor service,08-10-2025
2367,15942,150,Poor service,13-07-2025
2368,23196,30,Late delivery,20-04-2024
2369,39270,28,Wrong item,10-05-2024
2370,9832,81,Late delivery,01-09-2024
2371,40542,54,Poor service,26-04-2024
2372,32168,147,Late delivery,16-03-2025
2373,38970,7,Overcharge,09-12-2024
2374,25976,151,Late delivery,27-10-2024
2375,35880,140,Wrong item,24-11-2025
2376,47801,48,Poor service,10-03-2024
2377,57787,59,Poor service,05-04-2024
2378,58892,101,Damaged item,19-07-2025
2379,56311,116,Late delivery,29-10-2024
2380,7665,166,Late delivery,18-01-2024
2381,39798,40,Wrong item,28-11-2025
2382,29903,31,Damaged item,11-08-2024
2383,3545,105,Late delivery,06-06-2025
2384,7896,182,Damaged item,14-12-2025
2385,30880,18,Wrong item,27-09-2025
2386,2087,44,Poor service,21-04-2024
2387,27956,145,Overcharge,30-01-2024
2388,14320,144,Late delivery,03-03-2025
2389,24413,48,Wrong item,05-06-2024
2390,55127,175,Overcharge,15-09-2024
2391,27261,71,Overcharge,18-10-2024
2392,31151,110,Damaged item,04-07-2025
2393,16419,193,Late delivery,15-01-2025
2394,4061,151,Wrong item,19-03-2024
2395,42087,162,Overcharge,08-04-2025
2396,11475,49,Overcharge,03-02-2024
2397,56152,23,Damaged item,15-04-2024
2398,14133,138,Damaged item,09-06-2025
2399,647,33,Overcharge,15-04-2025
2400,17510,74,Wrong item,27-02-2025
2401,30640,63,Late delivery,10-07-2024
2402,24197,141,Overcharge,26-04-2025
2403,31863,167,Poor service,23-06-2025
2404,21075,146,Damaged item,01-11-2025
2405,34873,184,Late delivery,14-08-2024
2406,47371,109,Late delivery,18-05-2025
2407,7488,6,Overcharge,06-06-2024
2408,27040,91,Wrong item,16-05-2024
2409,38929,157,Overcharge,19-07-2024
2410,16176,93,Overcharge,23-12-2025
2411,27666,80,Poor service,11-05-2025
2412,40123,122,Poor service,04-06-2025
2413,16714,131,Overcharge,15-11-2025
2414,28136,19,Wrong item,02-07-2024
2415,46014,30,Overcharge,15-07-2024
2416,22225,69,Late delivery,17-07-2025
2417,34159,33,Overcharge,06-03-2024
2418,42075,67,Poor service,03-02-2025
2419,3913,107,Late delivery,18-08-2025
2420,11471,79,Damaged item,15-02-2024
2421,47140,76,Poor service,29-04-2024
2422,30656,197,Late delivery,24-05-2025
2423,48721,41,Damaged item,26-06-2025
2424,16073,57,Late delivery,11-07-2024
2425,9276,57,Overcharge,29-10-2024
2426,6599,183,Damaged item,25-12-2025
2427,44893,51,Wrong item,12-01-2025
2428,56109,126,Poor service,07-07-2024
2429,6119,132,Overcharge,01-07-2025
2430,56479,32,Overcharge,14-11-2025
2431,48200,67,Damaged item,12-11-2025
2432,39993,162,Damaged item,11-02-2025
2433,1762,106,Late delivery,14-02-2025
2434,12847,199,Poor service,21-04-2024
2435,9564,93,Wrong item,16-11-2025
2436,59045,72,Overcharge,03-02-2024
2437,6761,20,Damaged item,10-12-2025
2438,37507,58,Damaged item,25-07-2025
2439,10882,65,Overcharge,27-02-2024
2440,31846,83,Overcharge,14-11-2024
2441,25660,161,Late delivery,23-05-2025
2442,38832,4,Poor service,17-09-2024
2443,17641,133,Damaged item,07-09-2025
2444,14671,68,Poor service,08-10-2025
2445,30626,66,Overcharge,24-12-2025
2446,6172,114,Damaged item,23-09-2025
2447,59903,155,Wrong item,25-01-2025
2448,2966,185,Late delivery,06-07-2025
2449,16627,16,Damaged item,02-03-2024
2450,29204,46,Overcharge,31-03-2025
2451,48893,183,Overcharge,25-02-2024
2452,35913,1,Overcharge,03-03-2024
2453,3947,177,Overcharge,20-02-2025
2454,37277,191,Poor service,07-12-2025
2455,21687,97,Late delivery,03-01-2025
2456,32380,147,Poor service,16-12-2024
2457,23940,92,Late delivery,23-11-2025
2458,45054,25,Overcharge,21-10-2024
2459,11793,91,Late delivery,02-03-2025
2460,14729,34,Poor service,24-04-2024
2461,15476,33,Wrong item,30-01-2025
2462,38010,181,Damaged item,02-07-2025
2463,55825,109,Overcharge,17-11-2025
2464,14205,163,Wrong item,18-11-2024
2465,52358,192,Overcharge,19-03-2024
2466,39057,123,Late delivery,02-08-2024
2467,47805,128,Poor service,21-09-2025
2468,56433,100,Damaged item,16-12-2024
2469,46306,4,Poor service,24-04-2025
2470,47251,75,Damaged item,06-04-2025
2471,10610,170,Late delivery,29-08-2024
2472,26447,153,Late delivery,27-02-2024
2473,17180,18,Poor service,20-01-2025
2474,19019,7,Late delivery,09-11-2024
2475,8337,115,Damaged item,28-03-2025
2476,12278,89,Poor service,10-12-2024
2477,32288,52,Wrong item,07-06-2024
2478,1800,107,Poor service,22-10-2024
2479,13963,8,Wrong item,22-10-2024
2480,55464,82,Late delivery,28-12-2024
2481,4886,22,Damaged item,29-08-2025
2482,40750,160,Wrong item,05-11-2024
2483,26281,174,Late delivery,18-04-2024
2484,52708,42,Poor service,11-06-2024
2485,57946,164,Overcharge,25-10-2024
2486,13010,50,Late delivery,01-04-2024
2487,56660,97,Poor service,08-02-2025
2488,29620,112,Late delivery,15-09-2024
2489,18203,149,Damaged item,07-08-2024
2490,35890,174,Overcharge,04-04-2025
2491,22795,190,Damaged item,23-03-2025
2492,32913,86,Poor service,17-04-2024
2493,30702,94,Wrong item,12-03-2024
2494,28057,34,Damaged item,02-07-2025
2495,4196,104,Wrong item,07-05-2025
2496,18537,84,Damaged item,31-10-2025
2497,56645,85,Overcharge,24-03-2025
2498,56568,33,Late delivery,04-01-2025
2499,50965,192,Overcharge,27-11-2025
2500,56042,100,Poor service,30-08-2025
2501,37819,69,Late delivery,26-04-2025
2502,54714,81,Damaged item,27-11-2024
2503,46264,102,Wrong item,30-06-2025
2504,31304,50,Poor service,23-08-2024
2505,56830,32,Wrong item,01-08-2025
2506,32618,137,Poor service,27-06-2025
2507,49773,119,Overcharge,29-07-2025
2508,20514,92,Poor service,16-11-2025
2509,4784,40,Late delivery,17-06-2024
2510,34136,33,Overcharge,04-10-2025
2511,27254,146,Damaged item,11-07-2025
2512,43886,90,Damaged item,25-11-2024
2513,12177,56,Overcharge,26-04-2025
2514,254,84,Damaged item,14-09-2025
2515,31156,189,Late delivery,08-06-2025
2516,16407,31,Overcharge,09-04-2024
2517,27999,23,Poor service,13-10-2024
2518,30853,5,Poor service,06-04-2025
2519,58784,164,Wrong item,12-06-2025
2520,13746,199,Wrong item,21-11-2024
2521,3454,190,Damaged item,10-04-2024
2522,45632,160,Poor service,14-12-2025
2523,20893,191,Wrong item,23-02-2025
2524,49338,197,Late delivery,08-06-2025
2525,57472,26,Late delivery,23-01-2025
2526,4768,194,Late delivery,04-02-2025
2527,8838,160,Poor service,01-05-2024
2528,23656,200,Wrong item,16-06-2025
2529,35656,126,Overcharge,17-06-2024
2530,26898,146,Overcharge,12-02-2025
2531,35920,18,Late delivery,16-12-2024
2532,21444,192,Late delivery,28-03-2024
2533,34292,21,Overcharge,04-08-2025
2534,13272,152,Overcharge,11-02-2024
2535,30511,72,Overcharge,16-03-2024
2536,57271,65,Overcharge,15-01-2024
2537,16063,173,Late delivery,19-05-2025
2538,21665,17,Late delivery,02-08-2025
2539,8944,156,Damaged item,06-11-2024
2540,37052,77,Overcharge,29-06-2024
2541,54103,85,Wrong item,20-01-2025
2542,51220,175,Damaged item,07-12-2024
2543,34816,151,Late delivery,29-09-2024
2544,56377,142,Poor service,31-08-2025
2545,30205,106,Late delivery,11-04-2025
2546,36079,130,Overcharge,29-11-2024
2547,8740,8,Damaged item,28-09-2025
2548,44062,97,Damaged item,16-03-2025
2549,41571,57,Damaged item,13-12-2025
2550,6136,100,Damaged item,02-04-2024
2551,39097,23,Overcharge,06-02-2024
2552,59880,111,Overcharge,22-10-2024
2553,15722,98,Overcharge,04-08-2024
2554,11876,74,Late delivery,13-04-2024
2555,58233,129,Damaged item,02-03-2025
2556,37283,138,Poor service,27-04-2024
2557,58891,115,Late delivery,08-12-2025
2558,41193,56,Late delivery,10-10-2025
2559,41117,165,Overcharge,22-11-2024
2560,30650,44,Poor service,13-01-2024
2561,39211,115,Damaged item,07-07-2024
2562,9890,111,Late delivery,20-12-2025
2563,51153,48,Poor service,27-11-2024
2564,40479,98,Poor service,08-12-2025
2565,19232,150,Late delivery,28-12-2025
2566,51525,8,Overcharge,10-09-2024
2567,47278,1,Late delivery,27-10-2024
2568,59428,199,Overcharge,08-08-2024
2569,56097,104,Damaged item,18-04-2024
2570,11922,188,Damaged item,26-07-2025
2571,23170,19,Late delivery,09-08-2024
2572,58242,200,Poor service,15-01-2025
2573,5336,105,Overcharge,12-01-2025
2574,11490,45,Wrong item,17-10-2024
2575,20079,7,Wrong item,13-10-2024
2576,10171,115,Damaged item,20-05-2025
2577,9706,150,Late delivery,27-09-2024
2578,8002,186,Wrong item,08-02-2025
2579,26720,161,Poor service,01-01-2024
2580,24690,56,Wrong item,22-02-2024
2581,19703,188,Poor service,03-12-2024
2582,31361,48,Wrong item,11-10-2024
2583,9216,194,Wrong item,23-09-2025
2584,38892,128,Poor service,13-07-2025
2585,21138,153,Overcharge,02-09-2025
2586,32991,63,Overcharge,23-10-2024
2587,15749,15,Wrong item,23-05-2024
2588,32225,188,Late delivery,29-08-2024
2589,58781,163,Damaged item,31-05-2025
2590,56277,125,Poor service,09-09-2025
2591,37853,69,Overcharge,20-07-2025
2592,32700,156,Wrong item,05-05-2025
2593,70,114,Wrong item,12-11-2024
2594,6010,150,Damaged item,31-03-2024
2595,50969,145,Overcharge,06-10-2024
2596,5575,134,Overcharge,01-10-2024
2597,3360,93,Wrong item,22-11-2024
2598,24184,104,Poor service,13-09-2024
2599,39971,90,Damaged item,06-06-2025
2600,47452,38,Overcharge,08-08-2024
2601,36763,169,Wrong item,25-01-2025
2602,15119,93,Damaged item,27-03-2025
2603,6871,155,Damaged item,31-12-2024
2604,40630,47,Late delivery,12-08-2025
2605,9271,106,Overcharge,17-11-2025
2606,14694,53,Late delivery,19-02-2024
2607,35111,57,Overcharge,24-09-2024
2608,54791,132,Late delivery,09-08-2025
2609,18515,113,Overcharge,18-08-2024
2610,10400,180,Late delivery,11-02-2024
2611,36841,113,Overcharge,12-12-2024
2612,41866,25,Wrong item,03-11-2024
2613,14647,107,Damaged item,29-11-2025
2614,21440,118,Poor service,17-09-2024
2615,33109,59,Poor service,22-06-2024
2616,37107,193,Late delivery,20-07-2025
2617,19148,194,Damaged item,29-11-2024
2618,15491,29,Overcharge,11-10-2025
2619,20744,95,Overcharge,18-07-2025
2620,32175,173,Late delivery,07-05-2025
2621,14757,151,Damaged item,20-01-2024
2622,52391,40,Damaged item,27-07-2024
2623,323,141,Poor service,24-10-2025
2624,50632,117,Late delivery,04-09-2025
2625,59517,147,Late delivery,19-09-2024
2626,40535,104,Late delivery,26-02-2024
2627,8991,168,Overcharge,26-07-2024
2628,56384,100,Wrong item,11-12-2025
2629,34275,173,Wrong item,15-02-2024
2630,3100,188,Wrong item,30-09-2024
2631,24316,96,Wrong item,07-04-2025
2632,1211,54,Poor service,15-06-2024
2633,23093,133,Wrong item,10-09-2024
2634,1462,140,Poor service,30-05-2024
2635,55145,129,Late delivery,17-08-2024
2636,31898,181,Overcharge,11-09-2025
2637,29375,70,Damaged item,26-08-2024
2638,3105,175,Wrong item,14-08-2024
2639,56240,48,Overcharge,08-07-2024
2640,55067,77,Wrong item,02-06-2025
2641,2309,94,Wrong item,16-04-2025
2642,38547,128,Overcharge,26-09-2024
2643,17488,72,Overcharge,22-08-2025
2644,52872,174,Overcharge,14-01-2025
2645,15260,132,Overcharge,23-06-2025
2646,28949,162,Wrong item,26-02-2024
2647,59987,39,Wrong item,22-02-2025
2648,41018,117,Wrong item,10-06-2024
2649,26745,27,Wrong item,08-03-2025
2650,32043,49,Wrong item,27-12-2024
2651,3805,57,Damaged item,17-10-2025
2652,40772,162,Overcharge,04-03-2025
2653,32491,6,Damaged item,15-05-2025
2654,59773,13,Wrong item,27-01-2024
2655,40826,8,Overcharge,15-12-2025
2656,9119,52,Wrong item,14-05-2024
2657,51180,58,Poor service,20-02-2024
2658,58540,113,Damaged item,13-05-2024
2659,9391,103,Late delivery,06-05-2024
2660,1346,42,Poor service,31-03-2024
2661,21643,16,Poor service,26-06-2024
2662,39725,96,Late delivery,20-07-2025
2663,46740,138,Damaged item,23-12-2024
2664,5866,158,Poor service,17-07-2025
2665,26584,161,Wrong item,26-09-2024
2666,30904,160,Late delivery,13-04-2024
2667,19577,76,Overcharge,29-03-2024
2668,39441,161,Late delivery,21-12-2024
2669,15368,30,Overcharge,12-12-2025
2670,26256,164,Wrong item,29-03-2025
2671,38265,136,Late delivery,17-12-2024
2672,48757,109,Wrong item,21-08-2024
2673,55185,56,Wrong item,04-08-2024
2674,8248,161,Overcharge,26-08-2024
2675,28162,71,Late delivery,17-10-2025
2676,37597,190,Wrong item,04-06-2025
2677,32435,43,Wrong item,08-05-2025
2678,53861,50,Wrong item,29-02-2024
2679,17425,147,Poor service,07-03-2024
2680,9018,29,Poor service,26-01-2025
2681,37579,200,Poor service,09-07-2025
2682,40840,198,Wrong item,18-10-2024
2683,54802,83,Wrong item,13-07-2024
2684,51388,192,Late delivery,23-12-2024
2685,46285,40,Wrong item,13-09-2025
2686,4865,174,Wrong item,17-07-2025
2687,50970,63,Overcharge,29-03-2025
2688,40399,131,Damaged item,27-08-2025
2689,34033,156,Poor service,12-06-2024
2690,55541,24,Wrong item,28-12-2025
2691,1037,53,Late delivery,19-03-2024
2692,14843,144,Wrong item,27-09-2024
2693,6512,65,Overcharge,02-04-2024
2694,32370,8,Wrong item,16-08-2025
2695,58264,1,Overcharge,30-03-2025
2696,2958,94,Poor service,10-05-2025
2697,27149,143,Late delivery,11-01-2024
2698,1856,40,Late delivery,12-01-2025
2699,49546,129,Overcharge,05-07-2024
2700,32024,195,Wrong item,24-01-2025
2701,43966,146,Overcharge,25-06-2025
2702,49719,52,Late delivery,11-07-2024
2703,59058,143,Overcharge,23-11-2025
2704,42551,19,Late delivery,19-02-2024
2705,41373,109,Damaged item,24-11-2024
2706,33881,132,Poor service,07-08-2024
2707,25237,25,Wrong item,27-02-2024
2708,5055,163,Wrong item,16-09-2025
2709,14282,125,Poor service,22-06-2024
2710,8847,110,Poor service,04-10-2024
2711,24333,96,Overcharge,15-03-2024
2712,59993,154,Overcharge,12-11-2024
2713,41983,21,Overcharge,08-02-2025
2714,40261,116,Overcharge,26-08-2025
2715,7344,9,Damaged item,31-05-2024
2716,1367,149,Late delivery,20-08-2024
2717,3403,39,Poor service,05-05-2024
2718,3813,46,Poor service,14-10-2024
2719,19154,142,Damaged item,04-02-2025
2720,47675,56,Wrong item,14-09-2024
2721,47579,4,Overcharge,05-11-2024
2722,3358,22,Wrong item,24-06-2024
2723,19347,9,Wrong item,18-12-2024
2724,2643,4,Overcharge,12-10-2025
2725,6323,130,Poor service,23-10-2024
2726,56461,39,Overcharge,27-12-2024
2727,32251,115,Overcharge,11-07-2024
2728,10194,137,Wrong item,07-11-2025
2729,32788,103,Overcharge,08-05-2025
2730,41017,82,Poor service,29-08-2025
2731,36701,151,Overcharge,16-06-2025
2732,42189,17,Late delivery,23-04-2024
2733,18137,159,Late delivery,30-07-2025
